population,latitude,longitude,Elevation,MAT,MCMT,PPT_wt,PPT_sp,PPT_sm,PPT_at,Nitrogen,CN,pH,Phosphore,Calcium,Magnesium,Sodium,Potassium,Iron,Aluminium,WHC,OC,SOM,Manganese,leaf_Otu0000001,leaf_Otu0000002,leaf_Otu0000003,leaf_Otu0000004,leaf_Otu0000005,leaf_Otu0000006,leaf_Otu0000008,leaf_Otu0000009,leaf_Otu0000010,leaf_Otu0000011,leaf_Otu0000012,leaf_Otu0000013,leaf_Otu0000014,leaf_Otu0000015,leaf_Otu0000016,leaf_Otu0000017,leaf_Otu0000018,leaf_Otu0000022,leaf_Otu0000023,leaf_Otu0000025,leaf_Otu0000027,leaf_Otu0000028,leaf_Otu0000029,leaf_Otu0000030,leaf_Otu0000031,leaf_Otu0000032,leaf_Otu0000033,leaf_Otu0000034,leaf_Otu0000035,leaf_Otu0000036,leaf_Otu0000037,leaf_Otu0000038,leaf_Otu0000042,leaf_Otu0000044,leaf_Otu0000051,leaf_Otu0000052,leaf_Otu0000057,leaf_Otu0000058,leaf_Otu0000063,leaf_Otu0000066,leaf_Otu0000067,leaf_Otu0000068,leaf_Otu0000070,leaf_Otu0000073,leaf_Otu0000074,leaf_Otu0000077,leaf_Otu0000078,leaf_Otu0000084,leaf_Otu0000089,leaf_Otu0000093,leaf_Otu0000094,leaf_Otu0000096,leaf_Otu0000100,leaf_Otu0000101,leaf_Otu0000109,leaf_Otu0000115,leaf_Otu0000116,leaf_Otu0000117,leaf_Otu0000120,leaf_Otu0000137,leaf_Otu0000152,leaf_Otu0000157,leaf_Otu0000179,leaf_Otu0000246,leaf_Otu0000365,root_Otu0000001,root_Otu0000002,root_Otu0000003,root_Otu0000004,root_Otu0000005,root_Otu0000006,root_Otu0000007,root_Otu0000009,root_Otu0000011,root_Otu0000016,root_Otu0000017,root_Otu0000019,root_Otu0000020,root_Otu0000021,root_Otu0000024,root_Otu0000026,root_Otu0000028,root_Otu0000030,root_Otu0000041,root_Otu0000046,root_Otu0000049,root_Otu0000050,root_Otu0000051,root_Otu0000058,root_Otu0000063,root_Otu0000064,root_Otu0000070,root_Otu0000075,root_Otu0000076,root_Otu0000100,root_Otu0000102,root_Otu0000114,root_Otu0000121,root_Otu0000122,root_Otu0000144,root_Otu0000146,root_Otu0000156,root_Otu0000163,root_Otu0000174,root_Otu0000199,root_Otu0000238,root_Otu0000258,root_Otu0000284,root_Otu0000989,plant_OTU1,plant_OTU3,plant_OTU4,plant_OTU7,plant_OTU8,plant_OTU10,plant_OTU15,plant_OTU16,plant_OTU18,plant_OTU20,plant_OTU27,plant_OTU46,plant_OTU49,plant_OTU65,plant_OTU67,plant_OTU71,plant_OTU72,plant_OTU78,plant_OTU83,plant_OTU87,plant_OTU88,plant_OTU100,plant_OTU109,plant_OTU113,plant_OTU114,plant_OTU132,plant_OTU136,plant_OTU143,plant_OTU145,plant_OTU146,plant_OTU147,plant_OTU149,plant_OTU154,plant_OTU159,plant_OTU179,plant_OTU192,plant_OTU196,plant_OTU198,plant_OTU202,plant_OTU203,plant_OTU204,plant_OTU216,plant_OTU223,plant_OTU234,plant_richness,plant_Shannon
LABAS-B,-0.6788215014618454,-0.07637084907286132,0.24538063562453807,0.008097165991903391,0.4565217391304347,-0.5938337801608572,0.3342939481268021,0.4218077474892399,-0.09053497942386829,-1.1073858921161825,-0.2641509433962263,0.788571428571427,-0.7113402061855671,-0.9016859253646526,-1.1809248554913296,-0.0784536792937856,-1.0045085662759243,0.33460076045627374,0.061189801699716585,-1.677022075284126,-1.0557522123893806,-1.0549520766773162,-0.17991967871485945,0.015651057399849025,1.0726008223038872,0.18964828821143048,-0.3664149933880429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.421292966719001,0.0,0.0,0.0,0.0,0.0,2.77363367454154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66604313396844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.323417947089304,24.2353545756284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07105774108745412,0.0,3.1939625478873968,0.0,0.0,0.0,4.725324785319975,0.0,0.0,0.0,0.0,0.0,2.46629430739316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52273670345512,0.0,0.0,0.0,0.0,0.0,0.0,7.63611543037149,0.0,0.0,0.0,0.0,0.676043500128809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73509190951165,0.0,0.0,0.0,-0.1,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,37.77777777777778,0.0,0.0,0.0,0.0,0.0,-0.13768115942028983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2279596977329974,6.0,0.0,0.0,0.0,0.0,0.0,-0.9750000000000001,-1.70899651161794
LABR-A,0.05442484287773152,0.5966060728535553,-0.3163340724316334,0.3076923076923083,0.4130434782608697,0.3364611260053627,0.5187319884726235,-0.2094691535150642,-0.15454961133973485,0.2788381742738589,-0.19946091644204864,-0.3885714285714284,-0.6357388316151203,0.23489297215381688,1.0312138728323699,0.28885218285439246,-0.41659152389540144,0.4030418250950571,0.6368271954674222,-0.37903174381183097,0.03982300884955746,0.037699680511182145,-0.17991967871485945,-0.09669632940225216,0.0,0.4639723564108508,-0.3664149933880429,0.0,0.0,0.0,0.0,6.130267650825263,0.0,0.0,1.1717220579090706,0.0,0.0,0.0,0.0,0.0,10.7268662830231,0.0,0.0,0.0,0.0,2.7336518760065203,0.0,0.0,0.0,0.0,0.0,5.11556513744099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56174165235031,3.01369529685358,0.0,-0.07105774108745412,0.0,1.1842128803786665,0.0,0.0,0.0,7.4152468431244225,0.0,0.0,0.0,0.0,1.9409199788298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7682562508229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44248382404314,0.0,2.83567680231954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738372848375326,-0.06,0.0,0.4,0.0,2.0,0.0,0.2,0.0,0.0,6.222222222222221,13.1,0.0,0.0,1.3333333333333335,0.125,-0.036231884057971016,0.0,0.2,2.4,0.0,0.0,7.529411764705882,0.0,0.09411764705882353,0.4,0.5454545454545454,0.0,6.466666666666666,0.0,0.0,1.4,0.0,1.5264367816091955,0.0,10.24,3.6,0.0,1.3085642317380353,1.0,0.0,0.0,0.4,0.0,3.0,-0.375,-0.28110831126310243
LACR-A,-0.6912376073138181,-0.35145543166726817,0.5439763488543976,-0.5425101214574908,-1.0217391304347827,-0.5026809651474523,0.276657060518733,0.4763271162123386,0.09236396890717881,3.2497925311203315,0.1671159029649596,-0.10285714285714269,0.8144329896907219,3.493085811706764,0.9329479768786128,1.3461938151547297,1.3615870153291247,0.7984790874524714,0.3716713881019833,1.9259185889045853,3.028761061946902,3.0281150159744405,0.057831325301204835,0.2770214694710031,3.5679514209538437,1.3899898543612634,-0.2834131497133199,2.1055269286834437,3.931408270896204,0.0,0.65784838869851,0.0,0.0,0.0,1.6253783092772083,0.0,2.6128028877012004,0.589125158967937,0.0,0.0,3.02597505658617,0.0,2.3262012854226537,3.01881357039765,0.0,0.0,0.597493048387081,0.0,0.0,4.68947173348148,0.0,0.0,0.0,0.0,0.0,8.1135504400911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.70518543046345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4393505452657,0.0,0.0,0.0,0.0,0.0,-0.033311558686312415,0.0,0.9666577231712056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41292603031669,0.0,0.0,0.0,0.0,0.0,2.90941967647168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11406497517865,0.0,0.0,0.0,0.0,3.906405322982819,0.0,0.0,0.1,0.0,0.0,1500.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.7463768115942029,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1839080459770115,0.0,0.0,0.0,0.0,0.22040302267002518,0.0,0.0,0.0,21.0,0.0,0.0,0.1499999999999999,0.18263651401781078
LACR-C,-0.6908362276061549,-0.3514833879045743,0.532150776053215,-0.534412955465589,-0.9565217391304348,-0.5026809651474523,0.27089337175792594,0.4705882352941175,0.09236396890717881,1.5668049792531116,-0.38274932614555257,0.4857142857142855,0.27147766323024064,1.5230157226747496,-0.30867052023121383,2.54261242438496,1.0682296363089867,0.12167300380228142,-0.28101983002832864,0.06662575688968798,0.8561946902654866,0.8555910543130989,-0.17991967871485945,-0.012942243280127988,0.7996154089827643,0.06243428643835694,-0.3664149933880429,0.0,0.0,0.0,0.0,0.7285549126734746,0.0,62.94608362439175,0.0,0.0,0.0,1.60261737448197,0.0,0.738528986973943,0.0,0.0,1.2458258743495096,0.0,0.0,0.0,0.0,3.40355073488973,0.0,0.0,0.0,0.760149818296898,0.877660825351516,1.16805057085966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56771001650388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10757561541359,0.738016440139564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07105774108745412,0.0,3.0767338663959993,0.0,0.0,0.0,0.0,0.0,0.954696511121928,0.0,0.0,0.0,0.0,0.0,1.0312440336195,0.0,0.0,0.0,0.0,0.0,3.28871875330529,0.0,0.565791279600409,0.0,0.0,0.0,0.0,0.0,0.0,0.565764794251248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.795398893989006,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,-0.13768115942028983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25818639798488663,8.0,0.0,0.0,1.0,0.0,0.0,-0.7250000000000001,-0.6539109305494838
LAGR-A,0.42512286113559705,-0.352978647225633,-0.14486326681448633,-0.19433198380566716,-0.6739130434782606,-0.11662198391420867,-0.02881844380403454,-0.02295552367288354,-0.29172382258802004,-0.026556016597510397,-0.37196765498652273,-1.7085714285714286,-0.5189003436426118,-0.1901875355180907,1.2855491329479771,0.9093494645416056,-0.48391944694920375,0.34980988593155893,1.3031161473087818,1.0894537460918177,-0.28318584070796465,-0.2830670926517573,2.660240963855422,-0.09669632940225216,0.0,-0.38548424376551343,-0.3664149933880429,0.0,0.0,0.0,0.0,2.8600520572969006,0.0,0.0,4.4646717891892775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.185815143315716,0.0,0.0,1.0108299385841388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779814553480273,0.0,0.0,3.5025799046258705,0.0,0.0,0.0,0.846593591293295,0.0,0.0,0.0,7.91513555872709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69101858885317,0.0,0.0,0.0,0.0,1.4440011559217,2.8446483290101,0.0,0.0,0.0,0.0,0.0,-0.07105774108745412,0.0,-0.4418126578104494,0.0,0.0,0.0,1.222638678509715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80763906721267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38622441863424,0.38,0.4,0.0,4.0,0.0,0.0,0.4,0.0,0.0,5.777777777777778,9.9,0.0,0.0,0.6666666666666667,0.7499999999999999,0.5289855072463767,34.0,0.0,0.0,0.0,0.0,14.117647058823527,4.2,0.6588235294117647,1.4,0.0,0.0,8.799999999999999,4.6,3.8,1.8,20.0,0.8183908045977012,48.4,1.92,0.0,0.0,3.7090680100755664,7.6,0.0,0.8,0.0,3.0,0.0,0.0,-0.14762412897585495
LAMA-A,-0.0069904626708210725,-0.21734536756161899,-0.38728750923872873,0.2834008097165997,0.3695652173913044,-0.5750670241286859,-0.20172910662824176,-0.20373027259684354,-0.4270690443529947,-0.33526970954356866,-0.18867924528301883,-0.4114285714285718,0.8006872852233675,0.0871377154764159,0.2369942196531793,0.44219346511042784,0.20378719567177603,0.19771863117870722,0.32634560906515575,-0.5588551822090172,-0.4491150442477877,-0.4504792332268371,-0.0032128514056224983,2.49508327004876,0.0,1.280534433207926,0.8747586666336551,0.0,0.0,13.6072572374389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10863509394164,0.0,0.0,0.0,0.0,0.0,0.5380527625231197,0.0,0.0,0.0,2.48039348924327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0523165085653745,0.0,0.0,0.0,0.0,0.0,0.0,0.88675881447267,0.0,0.0,1.28663433493675,0.0,1.45397530097491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7366811728885208,0.0,-0.15906614076420889,0.0,0.0,0.0,4.022968068756095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92750762250733,2.15179237697773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.676827149589204,0.0,3.67627906180544,0.0,0.732179175651823,0.0,0.661111566502835,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.666666666666666,0.0,0.0,0.0,0.0,51.25,-0.13768115942028983,0.0,0.0,0.0,95.0,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.28337531486146095,3.0,0.0,0.0,0.0,0.0,0.0,-0.4750000000000001,-0.6041993434642116
LAMA-B,-0.01776736747891622,-0.21891650809822302,-0.38728750923872873,0.2914979757085031,0.3695652173913044,-0.5697050938337797,-0.20172910662824176,-0.20373027259684354,-0.42158207590306374,-0.3950207468879669,-0.23180592991913726,-0.3885714285714284,1.006872852233677,-0.03258192839552944,0.49075144508670515,0.47785422842578495,0.6474301172227227,0.6539923954372624,0.8589235127478755,0.06582880645095104,-0.5154867256637169,-0.5156549520766772,0.20562248995983937,4.388903884996518,0.0,-0.27652587304362086,-0.3664149933880429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798256255244056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96007752083735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21902651958375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63678399347559,0.0,0.0,3.9128200238055,0.0,0.0,0.0,0.0,0.0,3.952426069863702,0.0,0.00400594745605047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1399999999999997,0.6,3.0,4.0,0.0,5.6,0.0,0.0,0.8,1.3333333333333333,0.1,1.2,0.0,5.0,10.749999999999998,0.8623188405797101,0.2,0.2,0.0,18.999999999999996,0.0,95.76470588235294,9.0,6.447058823529411,0.0,6.181818181818181,0.0,0.6,0.0,0.0,20.4,1.0,0.5241379310344828,9.0,0.48,0.0,18.6,0.6763224181360201,0.6,0.8,0.0,0.0,0.0,24.4,0.25,0.392260848696785
LANT-B,0.10180168263705608,0.10920824541263115,-0.19807834441980784,0.056680161943320574,-0.2391304347826087,-0.1621983914209111,-0.08069164265129652,-0.2525107604017216,-0.3118427069044352,4.318672199170123,0.8571428571428572,-0.76,3.075601374570447,3.4248910778556554,5.8,8.694094096284058,0.7388037270814541,0.6235741444866919,-0.7297450424929178,2.1663812252542245,5.13716814159292,5.121405750798722,0.5461847389558233,0.050479005331465564,1.4051095406097616,0.1602991600033507,1.267545749439847,0.0,0.0,3.50749658188535,0.0,0.0,0.0,0.0,1.7477265590559827,8.808223688394362,3.1139567989628016,0.0,0.0,0.0,0.0,2.30064829887378,0.0,0.0,0.0,2.3025592986972483,0.0,0.0,0.0,0.0,0.0,0.0,1.72779647196936,5.46819255856789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39305386434427,0.0,0.0,0.0,0.0,3.3052058376764926,4.934928626826,0.0,0.0,2.06360823439871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03219179754833496,0.0,0.41196744917976663,0.0,0.0,0.0,0.18196542872491311,0.0,0.0,0.0,0.0,8.51896385760956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8062947897141,0.0,0.0,0.0,0.0,0.0,0.0,2.21110674169981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9526523915453,0.0,0.0,0.0,0.0,0.0,19.67433502419156,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07971014492753624,0.0,0.0,0.0,0.0,0.0,9.411764705882351,0.0,0.0,32.0,0.0,0.0,29.333333333333332,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43450881612090675,0.0,0.0,0.0,0.0,0.0,0.0,-0.2250000000000001,-0.11136895425676864
LANT-C,0.10163186814535395,0.10890472055045036,-0.19807834441980784,0.056680161943320574,-0.2391304347826087,-0.16487935656836386,-0.08069164265129652,-0.2525107604017216,-0.3118427069044352,-0.4547717842323653,-0.1455525606469004,0.31428571428571367,1.0481099656357389,0.022731577950369446,3.9156069364161854,-0.001783038165767905,1.0550045085662756,0.20532319391634976,-0.05665722379603405,-0.7826889778998928,-0.5265486725663717,-0.5258785942492014,0.08353413654618476,0.8845385110101097,0.0,-0.35040853254781773,0.7887455049987944,11.12976293720538,22.668272398887574,10.1772258817189,1.02396150599849,0.0,14.7802098489165,0.0,0.0,0.0,0.0,13.2773961063331,0.953393775248347,0.0,0.0,0.0,0.0,0.0,0.844111485368312,0.0,0.0,0.0,1.04128179963256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48793309548004,0.0,0.0,0.747217599854606,4.20484012224802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22056913964404,0.0,0.0,2.97570145823572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411908555569416,0.0,-0.4418126578104494,0.0,6.89474315332306,4.96417342154551,0.0,0.0,19.5844665582113,15.0898029413072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44878958366549,6.65175639386748,0.0,7.04821877491644,0.0,0.0,0.0,0.0,2.60067225611235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333332,2.0,0.0,0.0,0.0,0.0,-0.13768115942028983,0.0,0.0,0.0,2025.0,0.0,7.058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27586206896551724,0.0,4.8,0.0,0.0,0.4093198992443325,0.0,1.0,0.0,0.0,0.0,0.0,-0.2250000000000001,-0.33892802962124896
LANT-D,0.10163186814535395,0.10890472055045036,-0.19807834441980784,0.056680161943320574,-0.2391304347826087,-0.16487935656836386,-0.08069164265129652,-0.2525107604017216,-0.3118427069044352,0.09294605809128609,0.32884097035040394,0.14857142857142844,0.10652920962199304,-0.5008524341731388,0.8924855491329484,-0.6561580450025702,-0.3216110610159305,0.7604562737642584,-0.1971671388101983,1.4391660169276999,0.12610619469026538,0.12460063897763578,-0.17991967871485945,1.1361672634225932,0.0,-0.3391275869108405,-0.2891187713806868,14.412042192389954,23.514219215253725,0.0,3.19301083904874,0.0,18.7564055991295,0.0,1.038196935856198,0.0,0.0,15.2530736361722,2.56637640114849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.49859829586336,0.0,0.0,0.0,6.7570714432688,0.0,0.0,0.53716921339601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5060846290801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8827131745289587,0.0,-0.4418126578104494,0.0,6.62237474708943,5.10680052674627,0.0,1.05692396536123,19.5566007435886,13.8388225132465,0.0,0.0,2.54866215554194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09584508207422,1.45074152741811,6.36751977888593,0.0,6.43124138890085,0.0,0.0,0.0,0.0,3.28634142372954,2.62363992632736,0.0,0.0,0.0,0.0,1.36088361281196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,-0.13768115942028983,0.0,0.0,0.0,70.0,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,8.419395465994961,8.0,0.0,0.0,0.0,0.0,0.0,-0.4750000000000001,-0.6551965750430687
LAUZ-A,1.0717610078560058,-0.2996429389433781,-0.4050258684405026,-0.008097165991901809,-0.32608695652173897,0.231903485254692,-0.10951008645533107,0.24103299856527985,-0.14906264288980328,0.0574273858921159,0.1455525606469004,0.23428571428571335,0.010309278350515474,0.13714718696722858,0.24450867052023129,-0.2745878775282495,-0.3997595431319509,-0.5247148288973383,-1.4708215297450427,-0.8414368137063779,0.06371681415929194,0.06325878594249205,-0.17991967871485945,-0.057310750413929135,0.0,1.0653925363938452,-0.3664149933880429,0.0,0.0,0.0,0.0,0.0,1.38957396938811,0.0,0.0,2.3678799837355973,0.0,1.13735586684634,0.0,0.518048022415966,0.0,0.0,1.1262301801532233,0.0,0.0,2.0078346091554717,0.0,1.04859158835424,0.0,0.0,3.22347607039876,0.0,0.788199406771748,0.0,0.0,0.0,0.0,0.0,0.0,1.7218094966458393,0.0,0.0,0.0,4.23494647126113,0.0,0.0,0.0,0.0,2.1372572528322284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07105774108745412,0.0,3.1766257057422655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.53859962546402,0.0,0.0,0.0,0.0,0.0,2.6896976042155,0.0,1.74860443950715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96530058855766,0.0,0.0,0.0,0.0,0.0,9.844037314122591,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13768115942028983,0.0,0.0,0.0,0.0,0.0,1.176470588235294,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.505747126436781,0.0,0.0,12.0,0.0,-0.371536523929471,2.0,0.0,0.0,2.0,0.0,0.0,-0.3500000000000001,-0.3333569034823819
LECT-A,0.5884787884507784,-0.7076290774421722,-0.6740576496674058,0.3157894736842133,0.5434782608695652,0.07372654155496063,-0.35734870317002865,0.017216642754662878,-0.2368541380887061,0.9095435684647301,-0.02695417789757412,0.03428571428571457,0.5601374570446735,0.6819473385110815,-0.35028901734104045,0.2014833127317676,0.14727983168019212,0.5323193916349809,0.2470254957507084,0.4287865560908887,0.7057522123893805,0.7035143769968053,-0.019277108433734935,4.85955302698094,0.0,-0.3828839811111562,-0.04943251929560039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8337959097442943,1.6963907725453762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.486679635920503,0.0,0.0,0.0,0.0,0.0,0.874203522710366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9210858459628362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83459506188494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00985259035633,0.0,0.0,0.0,0.0,0.0,0.0,3.3808557155269074,0.0,0.09665065356629621,0.0,0.0,0.0,2.169252620858323,0.0,0.0,0.0,0.0,0.0,2.056989460776,0.68943587181375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79278851084797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-0.13768115942028983,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.103448275862069,0.0,27.2,0.0,0.0,0.24559193954659947,0.0,0.0,0.0,0.0,0.0,0.0,-0.4750000000000001,0.5640229530396925
